2021年10月20日17时46分46秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=8c5d9516961b45e6b2ec7814398c53b0&simulatorId=352746020104537 &otherNick=%E7%88%B1%E7%94%9F%E6%B4%BB%EF%BC%8C&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"对方不是自己人，你赢","data":"win"}
2021年10月20日17时5分36秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010305022787858  return:{"code":-1,"message":"等待大家一起报名，当前请求报名的人数：2","data":[]}
2021年10月20日17时5分36秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=352746020104537  return:{"code":-1,"message":"等待大家一起报名，当前请求报名的人数：1","data":[]}
2021年10月20日17时5分36秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010305022787858  return:{"code":-1,"message":"等待大家一起报名，当前请求报名的人数：1","data":[]}
2021年10月20日17时5分35秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010305022787858  return:{"code":-1,"message":"等待大家一起报名，当前请求报名的人数：0","data":[]}
2021年10月20日17时5分34秒	api_申请加入二麻小组  url:http://192.168.10.22:8003/api/user/joinGroup?simulatorId=010306028824190  return:{"code":0,"message":"加入成功","data":[]}
2021年10月20日17时5分34秒	api_通知服务器进入二麻场  url:http://192.168.10.22:8003/api/user/noticy?simulatorId=010306028824190  return:{"code":0,"message":"joinGroup","data":[]}
2021年10月20日17时5分34秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=010306028824190  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月20日17时5分34秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=146&newNickName=%E7%90%AA%E5%84%BF  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时5分34秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=5693&simulatorId=010306028824190  return:{"code":0,"message":"操作成功","data":{"goldCoin":5693,"userId":"146"}}
2021年10月20日17时5分34秒	api_申请加入二麻小组  url:http://192.168.10.22:8003/api/user/joinGroup?simulatorId=352746020104537  return:{"code":0,"message":"加入成功","data":[]}
2021年10月20日17时5分34秒	api_通知服务器进入二麻场  url:http://192.168.10.22:8003/api/user/noticy?simulatorId=352746020104537  return:{"code":0,"message":"joinGroup","data":[]}
2021年10月20日17时5分34秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=352746020104537  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月20日17时5分34秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=320&newNickName=5201314qww  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时5分34秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=010306028824190  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月20日17时5分34秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=6c0523e70ca7417399004864c22e4f00&result=0&simulatorId=010306028824190  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时5分34秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=6011&simulatorId=352746020104537  return:{"code":0,"message":"操作成功","data":{"goldCoin":6011,"userId":"320"}}
2021年10月20日17时5分33秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=352746020104537  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月20日17时5分33秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=1687092f9ed34b7386534c95c7e76560&result=1&simulatorId=352746020104537  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时5分33秒	api_申请加入二麻小组  url:http://192.168.10.22:8003/api/user/joinGroup?simulatorId=010305022787858  return:{"code":0,"message":"加入成功","data":[]}
2021年10月20日17时5分33秒	api_通知服务器进入二麻场  url:http://192.168.10.22:8003/api/user/noticy?simulatorId=010305022787858  return:{"code":0,"message":"joinGroup","data":[]}
2021年10月20日17时5分33秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=010305022787858  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月20日17时5分33秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=944&newNickName=%E9%97%A8%E5%BC%80%E4%BA%8698786y78  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时5分33秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=2478&simulatorId=010305022787858  return:{"code":0,"message":"操作成功","data":{"goldCoin":2478,"userId":"944"}}
2021年10月20日17时5分33秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=010305022787858  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月20日17时5分33秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=e6333e3cbcdc4a7693b54af0e8528a9d&result=0&simulatorId=010305022787858  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时5分9秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=bf7edd7de6b1483ab650825fdf0e9560&simulatorId=010139026475479&otherNick=kjdshfjkdhkjdhj&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"两个人都是上分号或下分号","data":"he"}
2021年10月20日17时5分9秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=e1f09ece33524f1db0669a0ed8b6a7ec&simulatorId=869394025989812&otherNick=%E6%A2%A6_%E4%BC%8A%E4%BA%BA&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"对方不是自己人，你赢","data":"win"}
2021年10月20日17时5分9秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=493693ecdd7446c399d7fcb37fa6fa12&simulatorId=867632024659387&otherNick=%E6%97%A0%E8%B5%96%E7%BE%A4&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"两个人都是上分号或下分号","data":"he"}
2021年10月20日17时5分9秒	api_获取游戏对局ID  url:http://192.168.10.22:8003/api/user/matchNew?simulatorId=010139026475479  return:{"code":0,"message":"获取局id成功","data":"bf7edd7de6b1483ab650825fdf0e9560"}
2021年10月20日17时5分9秒	api_获取游戏对局ID  url:http://192.168.10.22:8003/api/user/matchNew?simulatorId=869394025989812  return:{"code":0,"message":"获取局id成功","data":"e1f09ece33524f1db0669a0ed8b6a7ec"}
2021年10月20日17时5分9秒	api_获取游戏对局ID  url:http://192.168.10.22:8003/api/user/matchNew?simulatorId=867632024659387  return:{"code":0,"message":"获取局id成功","data":"493693ecdd7446c399d7fcb37fa6fa12"}
2021年10月20日17时5分2秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010139026475479  return:{"code":0,"message":"可以报名","data":[]}
2021年10月20日17时5分2秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=869394025989812  return:{"code":0,"message":"可以报名","data":[]}
2021年10月20日17时5分1秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=867632024659387  return:{"code":0,"message":"可以报名","data":[]}
2021年10月20日17时5分1秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010139026475479  return:{"code":-1,"message":"等待大家一起报名，当前请求报名的人数：2","data":[]}
2021年10月20日17时5分1秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=867632024659387  return:{"code":-1,"message":"等待大家一起报名，当前请求报名的人数：2","data":[]}
2021年10月20日17时5分1秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=869394025989812  return:{"code":-1,"message":"等待大家一起报名，当前请求报名的人数：2","data":[]}
2021年10月20日17时5分1秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=867632024659387  return:{"code":-1,"message":"等待大家一起报名，当前请求报名的人数：1","data":[]}
2021年10月20日17时5分	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=869394025989812  return:{"code":-1,"message":"等待大家一起报名，当前请求报名的人数：1","data":[]}
2021年10月20日17时5分	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=869394025989812  return:{"code":-1,"message":"等待大家一起报名，当前请求报名的人数：0","data":[]}
2021年10月20日17时4分59秒	api_申请加入二麻小组  url:http://192.168.10.22:8003/api/user/joinGroup?simulatorId=010139026475479  return:{"code":0,"message":"加入成功","data":[]}
2021年10月20日17时4分59秒	api_通知服务器进入二麻场  url:http://192.168.10.22:8003/api/user/noticy?simulatorId=010139026475479  return:{"code":0,"message":"joinGroup","data":[]}
2021年10月20日17时4分59秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=010139026475479  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月20日17时4分59秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=243&newNickName=%E6%97%A0%E8%B5%96%E7%BE%A4  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时4分59秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=3992&simulatorId=010139026475479  return:{"code":0,"message":"操作成功","data":{"goldCoin":3992,"userId":"243"}}
2021年10月20日17时4分59秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=010139026475479  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月20日17时4分59秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=0a03fb14fad04fbaa47fdeebb0fcd275&result=1&simulatorId=010139026475479  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时4分59秒	api_申请加入二麻小组  url:http://192.168.10.22:8003/api/user/joinGroup?simulatorId=867632024659387  return:{"code":0,"message":"加入成功","data":[]}
2021年10月20日17时4分59秒	api_通知服务器进入二麻场  url:http://192.168.10.22:8003/api/user/noticy?simulatorId=867632024659387  return:{"code":0,"message":"joinGroup","data":[]}
2021年10月20日17时4分59秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=867632024659387  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月20日17时4分59秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=253&newNickName=kjdshfjkdhkjdhj  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时4分59秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=2949&simulatorId=867632024659387  return:{"code":0,"message":"操作成功","data":{"goldCoin":2949,"userId":"253"}}
2021年10月20日17时4分58秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=867632024659387  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月20日17时4分58秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=a59303a7a0fb44a7aed65685d8ba5c99&result=0&simulatorId=867632024659387  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时4分58秒	api_申请加入二麻小组  url:http://192.168.10.22:8003/api/user/joinGroup?simulatorId=869394025989812  return:{"code":0,"message":"加入成功","data":[]}
2021年10月20日17时4分58秒	api_通知服务器进入二麻场  url:http://192.168.10.22:8003/api/user/noticy?simulatorId=869394025989812  return:{"code":0,"message":"joinGroup","data":[]}
2021年10月20日17时4分58秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=869394025989812  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月20日17时4分58秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=276&newNickName=JHJ55696  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时4分58秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=6185&simulatorId=869394025989812  return:{"code":0,"message":"操作成功","data":{"goldCoin":6185,"userId":"276"}}
2021年10月20日17时4分57秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=869394025989812  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月20日17时4分57秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=72378a0822be4d669b736eca1dbc1a9e&result=0&simulatorId=869394025989812  return:{"code":0,"message":"操作成功","data":[]}
2021年10月20日17时4分54秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=6c0523e70ca7417399004864c22e4f00&simulatorId=010306028824190&otherNick=%E7%BB%93%E9%BA%BB%E4%BB%99%E6%A2%AD%E5%89%AF%E4%BA%BA&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"对方不是自己人，你赢","data":"win"}
2021年10月20日17时4分54秒	api_获取游戏对局ID  url:http://192.168.10.22:8003/api/user/matchNew?simulatorId=010306028824190  return:{"code":0,"message":"获取局id成功","data":"6c0523e70ca7417399004864c22e4f00"}
2021年10月20日17时4分53秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=1687092f9ed34b7386534c95c7e76560&simulatorId=352746020104537&otherNick=%E9%97%A8%E5%BC%80%E4%BA%8698786y78&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"你是上分号，你赢","data":"win"}
2021年10月20日17时4分53秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=e6333e3cbcdc4a7693b54af0e8528a9d&simulatorId=010305022787858&otherNick=5201314qww&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"你是下分号，你输","data":"lose"}
2021年10月20日17时4分53秒	api_获取游戏对局ID  url:http://192.168.10.22:8003/api/user/matchNew?simulatorId=352746020104537  return:{"code":0,"message":"获取局id成功","data":"1687092f9ed34b7386534c95c7e76560"}
