2021年10月22日0时59分32秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=82565d708ce24a539392f62ac2ac32ca&simulatorId=010139026475479 &otherNick=%E6%9F%A0%E6%AA%AC%E9%80%89%E6%8B%A9%E8%8C%89%E8%8E%89&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"对方不是自己人，你赢","data":"win"}
2021年10月22日0时7分18秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=358523023260812  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：0","data":[]}
2021年10月22日0时7分17秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=358523023260812  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：1","data":[]}
2021年10月22日0时7分17秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=358523023260812  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：0","data":[]}
2021年10月22日0时7分16秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=b159464986a54e9f8aa746d8dcbe0143&simulatorId=010305022787858&otherNick=%E8%BE%B9%E8%BE%B9%E8%A6%81%E5%B1%9E%E6%96%A4&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"对方不是自己人，你赢","data":"win"}
2021年10月22日0时7分16秒	api_获取游戏对局ID  url:http://192.168.10.22:8003/api/user/matchNew?simulatorId=010305022787858  return:{"code":0,"message":"获取局id成功","data":"b159464986a54e9f8aa746d8dcbe0143"}
2021年10月22日0时7分16秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=1c03e1a0224e49abb78639dfc6f13b54&simulatorId=010139026475479&otherNick=%E6%96%B0%E6%89%8B378850922&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"你金币多，你赢","data":"win"}
2021年10月22日0时7分16秒	api_获取游戏对局ID  url:http://192.168.10.22:8003/api/user/matchNew?simulatorId=010139026475479  return:{"code":0,"message":"获取局id成功","data":"1c03e1a0224e49abb78639dfc6f13b54"}
2021年10月22日0时7分15秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=358523023260812  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月22日0时7分15秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=467&newNickName=%E5%BB%BA%E5%AE%81%E5%85%AC%E4%B8%BB  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时7分15秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=3613&simulatorId=358523023260812  return:{"code":0,"message":"操作成功","data":{"goldCoin":3613,"userId":"467"}}
2021年10月22日0时7分14秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=358523023260812  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月22日0时7分14秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=25d23e500c344bb5a3228f7b8c700060&result=0&simulatorId=358523023260812  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时7分8秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010139026475479  return:{"code":0,"message":"可以报名","data":[]}
2021年10月22日0时7分7秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010305022787858  return:{"code":0,"message":"可以报名","data":[]}
2021年10月22日0时7分6秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=010139026475479  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月22日0时7分5秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=167&newNickName=%E6%B8%85%E6%B8%85%E9%9F%B5%E5%84%BF  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时7分5秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=18193&simulatorId=010139026475479  return:{"code":0,"message":"操作成功","data":{"goldCoin":18193,"userId":"167"}}
2021年10月22日0时7分5秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010305022787858  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：3","data":[]}
2021年10月22日0时7分5秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010305022787858  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：2","data":[]}
2021年10月22日0时7分5秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=010139026475479  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月22日0时7分5秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=7e185df84173454db55ab71db43b22e1&result=0&simulatorId=010139026475479  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时7分3秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=010305022787858  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月22日0时7分3秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=256&newNickName=mbqi341276  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时7分3秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=28641&simulatorId=010305022787858  return:{"code":0,"message":"操作成功","data":{"goldCoin":28641,"userId":"256"}}
2021年10月22日0时7分2秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=010305022787858  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月22日0时7分2秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=f754c10a9e2a41c39618331dec0e3e7b&result=1&simulatorId=010305022787858  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时6分36秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=7e185df84173454db55ab71db43b22e1&simulatorId=010139026475479&otherNick=%E6%84%9F%E4%B8%AA%E7%9C%9F%E5%A6%83%E8%B4%A5%E8%B4%A5%E5%AD%A6&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"对方不是自己人，你赢","data":"win"}
2021年10月22日0时6分36秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=25d23e500c344bb5a3228f7b8c700060&simulatorId=358523023260812&otherNick=%E5%A4%A9%E5%A4%A9%E8%A7%81%E5%85%89&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"你金币少，你输","data":"lose"}
2021年10月22日0时6分36秒	api_获取游戏对局ID  url:http://192.168.10.22:8003/api/user/matchNew?simulatorId=010139026475479  return:{"code":0,"message":"获取局id成功","data":"7e185df84173454db55ab71db43b22e1"}
2021年10月22日0时6分36秒	api_获取游戏对局ID  url:http://192.168.10.22:8003/api/user/matchNew?simulatorId=358523023260812  return:{"code":0,"message":"获取局id成功","data":"25d23e500c344bb5a3228f7b8c700060"}
2021年10月22日0时6分35秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=f754c10a9e2a41c39618331dec0e3e7b&simulatorId=010305022787858&otherNick=%E6%96%B0%E6%89%8B378850922&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"你金币多，你赢","data":"win"}
2021年10月22日0时6分35秒	api_获取游戏对局ID  url:http://192.168.10.22:8003/api/user/matchNew?simulatorId=010305022787858  return:{"code":0,"message":"获取局id成功","data":"f754c10a9e2a41c39618331dec0e3e7b"}
2021年10月22日0时6分28秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010139026475479  return:{"code":0,"message":"可以报名","data":[]}
2021年10月22日0时6分27秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010305022787858  return:{"code":0,"message":"可以报名","data":[]}
2021年10月22日0时6分26秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=358523023260812  return:{"code":0,"message":"可以报名","data":[]}
2021年10月22日0时6分26秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=358523023260812  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：3","data":[]}
2021年10月22日0时6分25秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=010139026475479  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月22日0时6分25秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=167&newNickName=%E6%B8%85%E6%B8%85%E9%9F%B5%E5%84%BF  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时6分25秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=18361&simulatorId=010139026475479  return:{"code":0,"message":"操作成功","data":{"goldCoin":18361,"userId":"167"}}
2021年10月22日0时6分25秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=010139026475479  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月22日0时6分25秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=ff4cdea2db3f4b2e82828aaccf586e49&result=1&simulatorId=010139026475479  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时6分24秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=358523023260812  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月22日0时6分24秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=467&newNickName=%E5%BB%BA%E5%AE%81%E5%85%AC%E4%B8%BB  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时6分24秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=3703&simulatorId=358523023260812  return:{"code":0,"message":"操作成功","data":{"goldCoin":3703,"userId":"467"}}
2021年10月22日0时6分24秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=010305022787858  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月22日0时6分24秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=256&newNickName=mbqi341276  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时6分23秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=28491&simulatorId=010305022787858  return:{"code":0,"message":"操作成功","data":{"goldCoin":28491,"userId":"256"}}
2021年10月22日0时6分23秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=358523023260812  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月22日0时6分23秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=6f923e770d95497f99cf90e06f0ed250&result=0&simulatorId=358523023260812  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时6分23秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=010305022787858  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月22日0时6分23秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=0016bb663f8540be8c5e294ed59b5cc3&result=1&simulatorId=010305022787858  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时5分51秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=0016bb663f8540be8c5e294ed59b5cc3&simulatorId=010305022787858&otherNick=FGY%E5%A5%8B%E6%96%97&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"对方不是自己人，你赢","data":"win"}
2021年10月22日0时5分51秒	api_获取游戏对局ID  url:http://192.168.10.22:8003/api/user/matchNew?simulatorId=010305022787858  return:{"code":0,"message":"获取局id成功","data":"0016bb663f8540be8c5e294ed59b5cc3"}
2021年10月22日0时5分43秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010305022787858  return:{"code":0,"message":"可以报名","data":[]}
2021年10月22日0时5分43秒	api_是否开始报名  url:http://192.168.10.22:8003/api/user/askForEnroll?simulatorId=010305022787858  return:{"code":-1,"message":"等待大家一起报名，小组请求报名的人数：3","data":[]}
2021年10月22日0时5分41秒	api_要进入的游戏类型  url:http://192.168.10.22:8003/api/user/matchJoin?simulatorId=010305022787858  return:{"code":0,"message":"获取游戏场次类型成功","data":{"placeType":4,"name":"二人"}}
2021年10月22日0时5分40秒	api_更新昵称  url:http://192.168.10.22:8003/api/user/updateNickName?userId=256&newNickName=mbqi341276  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时5分40秒	api_更新金币数  url:http://192.168.10.22:8003/api/user/goldCoin?goldCoin=28377&simulatorId=010305022787858  return:{"code":0,"message":"操作成功","data":{"goldCoin":28377,"userId":"256"}}
2021年10月22日0时5分40秒	api_询问是否继续打二麻  url:http://192.168.10.22:8003/api/user/again?&simulatorId=010305022787858  return:{"code":0,"message":"可以继续打","data":"success"}
2021年10月22日0时5分40秒	api_提交对局结果  url:http://192.168.10.22:8003/api/user/matchPlayResult2?matchId=b62a29cc814f4651bd35276f7e651c40&result=1&simulatorId=010305022787858  return:{"code":0,"message":"操作成功","data":[]}
2021年10月22日0时4分57秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=b62a29cc814f4651bd35276f7e651c40&simulatorId=010305022787858&otherNick=%E6%96%B0%E6%89%8B378850922&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"你金币多，你赢","data":"win"}
2021年10月22日0时4分57秒	api_获取游戏对局ID  url:http://192.168.10.22:8003/api/user/matchNew?simulatorId=010305022787858  return:{"code":0,"message":"获取局id成功","data":"b62a29cc814f4651bd35276f7e651c40"}
2021年10月22日0时4分57秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=ff4cdea2db3f4b2e82828aaccf586e49&simulatorId=010139026475479&otherNick=%E5%BB%BA%E5%AE%81%E5%85%AC%E4%B8%BB&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"你金币多，你赢","data":"win"}
2021年10月22日0时4分57秒	api_提交本局基本信息  url:http://192.168.10.22:8003/api/user/matchBaseInfo2?&matchId=6f923e770d95497f99cf90e06f0ed250&simulatorId=358523023260812&otherNick=%E6%B8%85%E6%B8%85%E9%9F%B5%E5%84%BF&jsonMe=-1&type=1&jsonLandlord=-1  return:{"code":0,"message":"你金币少，你输","data":"lose"}
2021年10月22日0时4分57秒	api_获取游戏对局ID  url:http://192.168.10.22:8003/api/user/matchNew?simulatorId=010139026475479  return:{"code":0,"message":"获取局id成功","data":"ff4cdea2db3f4b2e82828aaccf586e49"}
